"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","988","Multiple user types can access the dashboard -- @1.2 ","","2026-06-11","passed","2026-06-11","","","",""
"","35","Multiple endpoints return expected status codes -- @1.4 ","","2026-06-11","passed","2026-06-11","","","",""
"","1","Security response headers are present","","2026-06-11","skipped","2026-06-11","","","",""
"","1113","Add multiple items to the cart","","2026-06-11","passed","2026-06-11","","","",""
"","409380","Cart reflects item added from inventory","","2026-06-11","broken","2026-06-11","","","",""
"","1087","Navigate to checkout after adding an item","","2026-06-11","passed","2026-06-11","","","",""
"","1069","Add then remove an item","","2026-06-11","passed","2026-06-11","","","",""
"","37","Users list endpoint returns multiple records","","2026-06-11","passed","2026-06-11","","","",""
"","6005","Login with multiple user types -- @1.4 ","","2026-06-11","passed","2026-06-11","","","",""
"","1584","User can logout from the dashboard","","2026-06-11","passed","2026-06-11","","","",""
"","6055","Multiple user types can access the dashboard -- @1.3 ","","2026-06-11","passed","2026-06-11","","","",""
"","37","Multiple endpoints return expected status codes -- @1.1 ","","2026-06-11","passed","2026-06-11","","","",""
"","979","Multiple user types can access the dashboard -- @1.1 ","","2026-06-11","passed","2026-06-11","","","",""
"","1788","Repeated failed logins do not lock out a valid user permanently","","2026-06-11","passed","2026-06-11","","","",""
"","33","Multiple endpoints return expected status codes -- @1.3 ","","2026-06-11","passed","2026-06-11","","","",""
"","951","XSS payload in login field is handled safely","","2026-06-11","passed","2026-06-11","","","",""
"","1027","Successful login with valid credentials","","2026-06-11","passed","2026-06-11","","","",""
"","967","Login with multiple user types -- @1.2 ","","2026-06-11","passed","2026-06-11","","","",""
"","1084","Add a single item to the cart","","2026-06-11","passed","2026-06-11","","","",""
"","715","Direct URL access without login redirects to login page","","2026-06-11","passed","2026-06-11","","","",""
"","61","User endpoint returns correct data","","2026-06-11","passed","2026-06-11","","","",""
"","1008","Login with multiple user types -- @1.1 ","","2026-06-11","passed","2026-06-11","","","",""
"","989","Failed login with invalid credentials","","2026-06-11","passed","2026-06-11","","","",""
"","992","Login with multiple user types -- @1.3 ","","2026-06-11","passed","2026-06-11","","","",""
"","40","Multiple endpoints return expected status codes -- @1.2 ","","2026-06-11","passed","2026-06-11","","","",""
"","4378","Cart persists multiple items","","2026-06-11","passed","2026-06-11","","","",""
"","979","SQL injection attempt is safely rejected","","2026-06-11","passed","2026-06-11","","","",""
