"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","69","Multiple endpoints return expected status codes -- @1.2 ","","2026-05-30","passed","2026-05-30","","","",""
"","66","Multiple endpoints return expected status codes -- @1.1 ","","2026-05-30","passed","2026-05-30","","","",""
"","1104","Add multiple items to the cart","","2026-05-30","passed","2026-05-30","","","",""
"","1008","SQL injection attempt is safely rejected","","2026-05-30","passed","2026-05-30","","","",""
"","69","Multiple endpoints return expected status codes -- @1.4 ","","2026-05-30","passed","2026-05-30","","","",""
"","1072","Navigate to checkout after adding an item","","2026-05-30","passed","2026-05-30","","","",""
"","1014","Successful login with valid credentials","","2026-05-30","passed","2026-05-30","","","",""
"","6054","Multiple user types can access the dashboard -- @1.3 ","","2026-05-30","passed","2026-05-30","","","",""
"","972","XSS payload in login field is handled safely","","2026-05-30","passed","2026-05-30","","","",""
"","1090","Add a single item to the cart","","2026-05-30","passed","2026-05-30","","","",""
"","1039","Login with multiple user types -- @1.2 ","","2026-05-30","passed","2026-05-30","","","",""
"","1141","Cart persists multiple items","","2026-05-30","passed","2026-05-30","","","",""
"","986","Login with multiple user types -- @1.3 ","","2026-05-30","passed","2026-05-30","","","",""
"","6019","Login with multiple user types -- @1.4 ","","2026-05-30","passed","2026-05-30","","","",""
"","963","Failed login with invalid credentials","","2026-05-30","passed","2026-05-30","","","",""
"","1748","Repeated failed logins do not lock out a valid user permanently","","2026-05-30","passed","2026-05-30","","","",""
"","1029","Login with multiple user types -- @1.1 ","","2026-05-30","passed","2026-05-30","","","",""
"","69","Users list endpoint returns multiple records","","2026-05-30","passed","2026-05-30","","","",""
"","115","User endpoint returns correct data","","2026-05-30","passed","2026-05-30","","","",""
"","1024","Multiple user types can access the dashboard -- @1.1 ","","2026-05-30","passed","2026-05-30","","","",""
"","1618","User can logout from the dashboard","","2026-05-30","passed","2026-05-30","","","",""
"","1057","Add then remove an item","","2026-05-30","passed","2026-05-30","","","",""
"","820","Direct URL access without login redirects to login page","","2026-05-30","passed","2026-05-30","","","",""
"","14095","Cart reflects item added from inventory","","2026-05-30","passed","2026-05-30","","","",""
"","1","Security response headers are present","","2026-05-30","skipped","2026-05-30","","","",""
"","67","Multiple endpoints return expected status codes -- @1.3 ","","2026-05-30","passed","2026-05-30","","","",""
"","1034","Multiple user types can access the dashboard -- @1.2 ","","2026-05-30","passed","2026-05-30","","","",""
