"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","459","@regression logout returns to login page","","Sun May 03 07:23:16 UTC 2026","passed","Sun May 03 07:23:17 UTC 2026","","Login","",""
"","421","@regression add then remove item removes cart badge","","Sun May 03 07:23:08 UTC 2026","passed","Sun May 03 07:23:09 UTC 2026","","Inventory","",""
"","915","@regression locked-out user sees specific error","","Sun May 03 07:23:15 UTC 2026","passed","Sun May 03 07:23:16 UTC 2026","","Login","",""
"","315","@regression sort A→Z lists products alphabetically","","Sun May 03 07:23:09 UTC 2026","passed","Sun May 03 07:23:09 UTC 2026","","Inventory","",""
"","316","@regression sort price low→high lists cheapest first","","Sun May 03 07:23:09 UTC 2026","passed","Sun May 03 07:23:09 UTC 2026","","Inventory","",""
"","906","@regression valid credentials navigate to inventory","","Sun May 03 07:23:16 UTC 2026","passed","Sun May 03 07:23:16 UTC 2026","","Login","",""
"","371","@smoke empty username shows validation error","","Sun May 03 07:23:14 UTC 2026","passed","Sun May 03 07:23:15 UTC 2026","","Login","",""
"","777","@regression — cart page has no critical a11y violations","","Sun May 03 07:22:55 UTC 2026","passed","Sun May 03 07:22:56 UTC 2026","","Accessibility Audits","",""
"","811","@regression missing first name shows validation error","","Sun May 03 07:23:01 UTC 2026","passed","Sun May 03 07:23:02 UTC 2026","","Checkout","",""
"","288","@regression spies on initial page request and asserts 200","","Sun May 03 07:23:20 UTC 2026","passed","Sun May 03 07:23:21 UTC 2026","","Network — cy.intercept() showcase","",""
"","901","@regression missing last name shows validation error","","Sun May 03 07:23:02 UTC 2026","passed","Sun May 03 07:23:03 UTC 2026","","Checkout","",""
"","92","@regression modifies a JS bundle response to inject a custom header","","Sun May 03 07:23:22 UTC 2026","passed","Sun May 03 07:23:22 UTC 2026","","Network — cy.intercept() showcase","",""
"","2058","@regression — login page meets performance budget","","Sun May 03 07:22:45 UTC 2026","failed","Sun May 03 07:22:47 UTC 2026","","Performance Audits — Lighthouse","",""
"","178","@smoke page loads all 6 products","","Sun May 03 07:23:08 UTC 2026","passed","Sun May 03 07:23:08 UTC 2026","","Inventory","",""
"","832","@regression — inventory page has no critical a11y violations","","Sun May 03 07:22:54 UTC 2026","passed","Sun May 03 07:22:55 UTC 2026","","Accessibility Audits","",""
"","557","@regression cancel checkout returns to cart","","Sun May 03 07:23:03 UTC 2026","passed","Sun May 03 07:23:04 UTC 2026","","Checkout","",""
"","257","@smoke add item to cart increments badge to 1","","Sun May 03 07:23:08 UTC 2026","passed","Sun May 03 07:23:08 UTC 2026","","Inventory","",""
"","162","@regression spies on JavaScript bundle requests during page load","","Sun May 03 07:23:21 UTC 2026","passed","Sun May 03 07:23:21 UTC 2026","","Network — cy.intercept() showcase","",""
"","1953","@regression — inventory page meets performance budget","","Sun May 03 07:22:47 UTC 2026","failed","Sun May 03 07:22:49 UTC 2026","","Performance Audits — Lighthouse","",""
"","649","@regression stubs product images on inventory page with 404","","Sun May 03 07:23:21 UTC 2026","passed","Sun May 03 07:23:22 UTC 2026","","Network — cy.intercept() showcase","",""
"","220","@regression — checkout step 1 has no critical a11y violations","","Sun May 03 07:22:56 UTC 2026","passed","Sun May 03 07:22:56 UTC 2026","","Accessibility Audits","",""
"","1376","@regression — checkout step 1 meets performance budget","","Sun May 03 07:22:49 UTC 2026","failed","Sun May 03 07:22:51 UTC 2026","","Performance Audits — Lighthouse","",""
"","311","@regression navigate to cart shows added item","","Sun May 03 07:23:10 UTC 2026","passed","Sun May 03 07:23:10 UTC 2026","","Inventory","",""
"","1077","@regression complete full checkout shows success confirmation","","Sun May 03 07:23:00 UTC 2026","passed","Sun May 03 07:23:01 UTC 2026","","Checkout","",""
"","277","@smoke — login page has no critical a11y violations","","Sun May 03 07:22:54 UTC 2026","passed","Sun May 03 07:22:54 UTC 2026","","Accessibility Audits","",""
"","15","@known-defect — inventory sort dropdown is missing an accessible label","","Sun May 03 07:22:55 UTC 2026","passed","Sun May 03 07:22:55 UTC 2026","","Accessibility Audits","",""
"","972","@smoke invalid password shows error message","","Sun May 03 07:23:13 UTC 2026","passed","Sun May 03 07:23:14 UTC 2026","","Login","",""
