"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1099","@regression complete full checkout shows success confirmation","","2026-08-17","passed","2026-08-17","","Checkout","",""
"","405","@regression add then remove item removes cart badge","","2026-08-17","passed","2026-08-17","","Inventory","",""
"","825","@regression missing first name shows validation error","","2026-08-17","passed","2026-08-17","","Checkout","",""
"","317","@regression navigate to cart shows added item","","2026-08-17","passed","2026-08-17","","Inventory","",""
"","465","@regression logout returns to login page","","2026-08-17","passed","2026-08-17","","Login","",""
"","295","@regression sort price low→high lists cheapest first","","2026-08-17","passed","2026-08-17","","Inventory","",""
"","261","@smoke add item to cart increments badge to 1","","2026-08-17","passed","2026-08-17","","Inventory","",""
"","238","@regression — checkout step 1 has no critical a11y violations","","2026-08-17","passed","2026-08-17","","Accessibility Audits","",""
"","556","@regression cancel checkout returns to cart","","2026-08-17","passed","2026-08-17","","Checkout","",""
"","944","@regression valid credentials navigate to inventory","","2026-08-17","passed","2026-08-17","","Login","",""
"","23","@known-defect — inventory sort dropdown is missing an accessible label","","2026-08-17","passed","2026-08-17","","Accessibility Audits","",""
"","1009","@smoke invalid password shows error message","","2026-08-17","passed","2026-08-17","","Login","",""
"","3","@regression — login page meets performance budget","","2026-08-17","skipped","2026-08-17","","Performance Audits — Lighthouse","",""
"","2","@regression — inventory page meets performance budget","","2026-08-17","skipped","2026-08-17","","Performance Audits — Lighthouse","",""
"","920","@regression — inventory page has no critical a11y violations","","2026-08-17","passed","2026-08-17","","Accessibility Audits","",""
"","899","@regression missing last name shows validation error","","2026-08-17","passed","2026-08-17","","Checkout","",""
"","332","@regression — cart page has no critical a11y violations","","2026-08-17","passed","2026-08-17","","Accessibility Audits","",""
"","269","@regression modifies a JS bundle response to inject a custom header","","2026-08-17","passed","2026-08-17","","Network — cy.intercept() showcase (JS bundles)","",""
"","295","@regression sort A→Z lists products alphabetically","","2026-08-17","passed","2026-08-17","","Inventory","",""
"","177","@smoke page loads all 6 products","","2026-08-17","passed","2026-08-17","","Inventory","",""
"","1","@regression — checkout step 1 meets performance budget","","2026-08-17","skipped","2026-08-17","","Performance Audits — Lighthouse","",""
"","936","@regression locked-out user sees specific error","","2026-08-17","passed","2026-08-17","","Login","",""
"","379","@smoke empty username shows validation error","","2026-08-17","passed","2026-08-17","","Login","",""
"","503","@regression spies on initial page request and asserts 200","","2026-08-17","passed","2026-08-17","","Network — cy.intercept() showcase (shared session)","",""
"","230","@regression spies on JavaScript bundle requests during page load","","2026-08-17","passed","2026-08-17","","Network — cy.intercept() showcase (JS bundles)","",""
"","858","@regression stubs product images on inventory page with 404","","2026-08-17","passed","2026-08-17","","Network — cy.intercept() showcase (shared session)","",""
"","341","@smoke — login page has no critical a11y violations","","2026-08-17","passed","2026-08-17","","Accessibility Audits","",""
