"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","211","@regression spies on JavaScript bundle requests during page load","","2026-09-01","passed","2026-09-01","","Network — cy.intercept() showcase (JS bundles)","",""
"","295","@regression sort A→Z lists products alphabetically","","2026-09-01","passed","2026-09-01","","Inventory","",""
"","939","@regression locked-out user sees specific error","","2026-09-01","passed","2026-09-01","","Login","",""
"","377","@regression spies on initial page request and asserts 200","","2026-09-01","passed","2026-09-01","","Network — cy.intercept() showcase (shared session)","",""
"","2","@regression — login page meets performance budget","","2026-09-01","skipped","2026-09-01","","Performance Audits — Lighthouse","",""
"","280","@regression modifies a JS bundle response to inject a custom header","","2026-09-01","passed","2026-09-01","","Network — cy.intercept() showcase (JS bundles)","",""
"","23","@known-defect — inventory sort dropdown is missing an accessible label","","2026-09-01","passed","2026-09-01","","Accessibility Audits","",""
"","1","@regression — inventory page meets performance budget","","2026-09-01","skipped","2026-09-01","","Performance Audits — Lighthouse","",""
"","298","@regression sort price low→high lists cheapest first","","2026-09-01","passed","2026-09-01","","Inventory","",""
"","899","@regression missing last name shows validation error","","2026-09-01","passed","2026-09-01","","Checkout","",""
"","816","@regression missing first name shows validation error","","2026-09-01","passed","2026-09-01","","Checkout","",""
"","1099","@regression complete full checkout shows success confirmation","","2026-09-01","passed","2026-09-01","","Checkout","",""
"","561","@regression cancel checkout returns to cart","","2026-09-01","passed","2026-09-01","","Checkout","",""
"","923","@regression stubs product images on inventory page with 404","","2026-09-01","passed","2026-09-01","","Network — cy.intercept() showcase (shared session)","",""
"","405","@regression add then remove item removes cart badge","","2026-09-01","passed","2026-09-01","","Inventory","",""
"","316","@regression navigate to cart shows added item","","2026-09-01","passed","2026-09-01","","Inventory","",""
"","251","@smoke add item to cart increments badge to 1","","2026-09-01","passed","2026-09-01","","Inventory","",""
"","337","@regression — cart page has no critical a11y violations","","2026-09-01","passed","2026-09-01","","Accessibility Audits","",""
"","239","@regression — checkout step 1 has no critical a11y violations","","2026-09-01","passed","2026-09-01","","Accessibility Audits","",""
"","1035","@smoke invalid password shows error message","","2026-09-01","passed","2026-09-01","","Login","",""
"","1","@regression — checkout step 1 meets performance budget","","2026-09-01","skipped","2026-09-01","","Performance Audits — Lighthouse","",""
"","382","@smoke empty username shows validation error","","2026-09-01","passed","2026-09-01","","Login","",""
"","178","@smoke page loads all 6 products","","2026-09-01","passed","2026-09-01","","Inventory","",""
"","471","@regression logout returns to login page","","2026-09-01","passed","2026-09-01","","Login","",""
"","306","@smoke — login page has no critical a11y violations","","2026-09-01","passed","2026-09-01","","Accessibility Audits","",""
"","952","@regression valid credentials navigate to inventory","","2026-09-01","passed","2026-09-01","","Login","",""
"","914","@regression — inventory page has no critical a11y violations","","2026-09-01","passed","2026-09-01","","Accessibility Audits","",""
