"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","User endpoint returns correct data","","2026-06-22","passed","2026-06-22","","","",""
"","2305","Cart reflects item added from inventory","","2026-06-22","passed","2026-06-22","","","",""
"","921","Multiple user types can access the dashboard -- @1.2 ","","2026-06-22","passed","2026-06-22","","","",""
"","1070","Add then remove an item","","2026-06-22","passed","2026-06-22","","","",""
"","19","Users list endpoint returns multiple records","","2026-06-22","passed","2026-06-22","","","",""
"","1135","Add multiple items to the cart","","2026-06-22","passed","2026-06-22","","","",""
"","884","XSS payload in login field is handled safely","","2026-06-22","passed","2026-06-22","","","",""
"","727","Direct URL access without login redirects to login page","","2026-06-22","passed","2026-06-22","","","",""
"","16","Multiple endpoints return expected status codes -- @1.1 ","","2026-06-22","passed","2026-06-22","","","",""
"","973","Failed login with invalid credentials","","2026-06-22","passed","2026-06-22","","","",""
"","956","Login with multiple user types -- @1.1 ","","2026-06-22","passed","2026-06-22","","","",""
"","220","Multiple endpoints return expected status codes -- @1.4 ","","2026-06-22","passed","2026-06-22","","","",""
"","921","Multiple user types can access the dashboard -- @1.1 ","","2026-06-22","passed","2026-06-22","","","",""
"","1","Security response headers are present","","2026-06-22","skipped","2026-06-22","","","",""
"","1029","Successful login with valid credentials","","2026-06-22","passed","2026-06-22","","","",""
"","5960","Multiple user types can access the dashboard -- @1.3 ","","2026-06-22","passed","2026-06-22","","","",""
"","13","Multiple endpoints return expected status codes -- @1.3 ","","2026-06-22","passed","2026-06-22","","","",""
"","876","Login with multiple user types -- @1.3 ","","2026-06-22","passed","2026-06-22","","","",""
"","889","Login with multiple user types -- @1.2 ","","2026-06-22","passed","2026-06-22","","","",""
"","1045","Cart persists multiple items","","2026-06-22","passed","2026-06-22","","","",""
"","1077","Navigate to checkout after adding an item","","2026-06-22","passed","2026-06-22","","","",""
"","1650","User can logout from the dashboard","","2026-06-22","passed","2026-06-22","","","",""
"","1110","Add a single item to the cart","","2026-06-22","passed","2026-06-22","","","",""
"","19","Multiple endpoints return expected status codes -- @1.2 ","","2026-06-22","passed","2026-06-22","","","",""
"","894","SQL injection attempt is safely rejected","","2026-06-22","passed","2026-06-22","","","",""
"","5932","Login with multiple user types -- @1.4 ","","2026-06-22","passed","2026-06-22","","","",""
"","1549","Repeated failed logins do not lock out a valid user permanently","","2026-06-22","passed","2026-06-22","","","",""
