"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","933","@regression locked-out user sees specific error","","2026-09-26","passed","2026-09-26","","Login","",""
"","553","@regression cancel checkout returns to cart","","2026-09-26","passed","2026-09-26","","Checkout","",""
"","380","@smoke empty username shows validation error","","2026-09-26","passed","2026-09-26","","Login","",""
"","1","@regression — inventory page meets performance budget","","2026-09-26","skipped","2026-09-26","","Performance Audits — Lighthouse","",""
"","479","@regression logout returns to login page","","2026-09-26","passed","2026-09-26","","Login","",""
"","292","@regression sort price low→high lists cheapest first","","2026-09-26","passed","2026-09-26","","Inventory","",""
"","303","@smoke — login page has no critical a11y violations","","2026-09-26","passed","2026-09-26","","Accessibility Audits","",""
"","844","@regression stubs product images on inventory page with 404","","2026-09-26","passed","2026-09-26","","Network — cy.intercept() showcase (shared session)","",""
"","0","@regression — checkout step 1 meets performance budget","","2026-09-26","skipped","2026-09-26","","Performance Audits — Lighthouse","",""
"","396","@regression add then remove item removes cart badge","","2026-09-26","passed","2026-09-26","","Inventory","",""
"","308","@regression modifies a JS bundle response to inject a custom header","","2026-09-26","passed","2026-09-26","","Network — cy.intercept() showcase (JS bundles)","",""
"","171","@smoke page loads all 6 products","","2026-09-26","passed","2026-09-26","","Inventory","",""
"","16","@known-defect — inventory sort dropdown is missing an accessible label","","2026-09-26","passed","2026-09-26","","Accessibility Audits","",""
"","286","@regression sort A→Z lists products alphabetically","","2026-09-26","passed","2026-09-26","","Inventory","",""
"","372","@regression — cart page has no critical a11y violations","","2026-09-26","passed","2026-09-26","","Accessibility Audits","",""
"","223","@regression spies on JavaScript bundle requests during page load","","2026-09-26","passed","2026-09-26","","Network — cy.intercept() showcase (JS bundles)","",""
"","310","@regression navigate to cart shows added item","","2026-09-26","passed","2026-09-26","","Inventory","",""
"","955","@regression — inventory page has no critical a11y violations","","2026-09-26","passed","2026-09-26","","Accessibility Audits","",""
"","931","@regression valid credentials navigate to inventory","","2026-09-26","passed","2026-09-26","","Login","",""
"","1093","@regression complete full checkout shows success confirmation","","2026-09-26","passed","2026-09-26","","Checkout","",""
"","251","@smoke add item to cart increments badge to 1","","2026-09-26","passed","2026-09-26","","Inventory","",""
"","895","@regression missing last name shows validation error","","2026-09-26","passed","2026-09-26","","Checkout","",""
"","3","@regression — login page meets performance budget","","2026-09-26","skipped","2026-09-26","","Performance Audits — Lighthouse","",""
"","275","@regression — checkout step 1 has no critical a11y violations","","2026-09-26","passed","2026-09-26","","Accessibility Audits","",""
"","1003","@smoke invalid password shows error message","","2026-09-26","passed","2026-09-26","","Login","",""
"","824","@regression missing first name shows validation error","","2026-09-26","passed","2026-09-26","","Checkout","",""
"","478","@regression spies on initial page request and asserts 200","","2026-09-26","passed","2026-09-26","","Network — cy.intercept() showcase (shared session)","",""
