"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","933","XSS payload in login field is handled safely","","2026-06-04","passed","2026-06-04","","","",""
"","956","Login with multiple user types -- @1.2 ","","2026-06-04","passed","2026-06-04","","","",""
"","29","Multiple endpoints return expected status codes -- @1.1 ","","2026-06-04","passed","2026-06-04","","","",""
"","62","Multiple endpoints return expected status codes -- @1.4 ","","2026-06-04","passed","2026-06-04","","","",""
"","1","Security response headers are present","","2026-06-04","skipped","2026-06-04","","","",""
"","990","Multiple user types can access the dashboard -- @1.1 ","","2026-06-04","passed","2026-06-04","","","",""
"","1070","Add multiple items to the cart","","2026-06-04","passed","2026-06-04","","","",""
"","734","Direct URL access without login redirects to login page","","2026-06-04","passed","2026-06-04","","","",""
"","5999","Multiple user types can access the dashboard -- @1.3 ","","2026-06-04","passed","2026-06-04","","","",""
"","970","Successful login with valid credentials","","2026-06-04","passed","2026-06-04","","","",""
"","73","User endpoint returns correct data","","2026-06-04","passed","2026-06-04","","","",""
"","924","Login with multiple user types -- @1.3 ","","2026-06-04","passed","2026-06-04","","","",""
"","945","SQL injection attempt is safely rejected","","2026-06-04","passed","2026-06-04","","","",""
"","933","Failed login with invalid credentials","","2026-06-04","passed","2026-06-04","","","",""
"","1054","Add a single item to the cart","","2026-06-04","passed","2026-06-04","","","",""
"","969","Multiple user types can access the dashboard -- @1.2 ","","2026-06-04","passed","2026-06-04","","","",""
"","1051","Add then remove an item","","2026-06-04","passed","2026-06-04","","","",""
"","32","Multiple endpoints return expected status codes -- @1.2 ","","2026-06-04","passed","2026-06-04","","","",""
"","1092","Cart persists multiple items","","2026-06-04","passed","2026-06-04","","","",""
"","1031","Navigate to checkout after adding an item","","2026-06-04","passed","2026-06-04","","","",""
"","1575","User can logout from the dashboard","","2026-06-04","passed","2026-06-04","","","",""
"","967","Login with multiple user types -- @1.1 ","","2026-06-04","passed","2026-06-04","","","",""
"","6004","Login with multiple user types -- @1.4 ","","2026-06-04","passed","2026-06-04","","","",""
"","29","Multiple endpoints return expected status codes -- @1.3 ","","2026-06-04","passed","2026-06-04","","","",""
"","1651","Repeated failed logins do not lock out a valid user permanently","","2026-06-04","passed","2026-06-04","","","",""
"","10884","Cart reflects item added from inventory","","2026-06-04","passed","2026-06-04","","","",""
"","30","Users list endpoint returns multiple records","","2026-06-04","passed","2026-06-04","","","",""
