"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","827","@regression missing first name shows validation error","","2026-09-08","passed","2026-09-08","","Checkout","",""
"","323","@regression navigate to cart shows added item","","2026-09-08","passed","2026-09-08","","Inventory","",""
"","960","@regression valid credentials navigate to inventory","","2026-09-08","passed","2026-09-08","","Login","",""
"","1","@regression — checkout step 1 meets performance budget","","2026-09-08","skipped","2026-09-08","","Performance Audits — Lighthouse","",""
"","914","@regression missing last name shows validation error","","2026-09-08","passed","2026-09-08","","Checkout","",""
"","294","@regression sort A→Z lists products alphabetically","","2026-09-08","passed","2026-09-08","","Inventory","",""
"","2","@regression — login page meets performance budget","","2026-09-08","skipped","2026-09-08","","Performance Audits — Lighthouse","",""
"","563","@regression cancel checkout returns to cart","","2026-09-08","passed","2026-09-08","","Checkout","",""
"","409","@regression add then remove item removes cart badge","","2026-09-08","passed","2026-09-08","","Inventory","",""
"","1","@regression — inventory page meets performance budget","","2026-09-08","skipped","2026-09-08","","Performance Audits — Lighthouse","",""
"","262","@smoke add item to cart increments badge to 1","","2026-09-08","passed","2026-09-08","","Inventory","",""
"","242","@regression spies on JavaScript bundle requests during page load","","2026-09-08","passed","2026-09-08","","Network — cy.intercept() showcase (JS bundles)","",""
"","184","@smoke page loads all 6 products","","2026-09-08","passed","2026-09-08","","Inventory","",""
"","361","@regression — cart page has no critical a11y violations","","2026-09-08","passed","2026-09-08","","Accessibility Audits","",""
"","271","@regression — checkout step 1 has no critical a11y violations","","2026-09-08","passed","2026-09-08","","Accessibility Audits","",""
"","909","@regression stubs product images on inventory page with 404","","2026-09-08","passed","2026-09-08","","Network — cy.intercept() showcase (shared session)","",""
"","1041","@smoke invalid password shows error message","","2026-09-08","passed","2026-09-08","","Login","",""
"","384","@smoke empty username shows validation error","","2026-09-08","passed","2026-09-08","","Login","",""
"","491","@regression logout returns to login page","","2026-09-08","passed","2026-09-08","","Login","",""
"","463","@regression spies on initial page request and asserts 200","","2026-09-08","passed","2026-09-08","","Network — cy.intercept() showcase (shared session)","",""
"","298","@regression sort price low→high lists cheapest first","","2026-09-08","passed","2026-09-08","","Inventory","",""
"","1104","@regression complete full checkout shows success confirmation","","2026-09-08","passed","2026-09-08","","Checkout","",""
"","963","@regression — inventory page has no critical a11y violations","","2026-09-08","passed","2026-09-08","","Accessibility Audits","",""
"","24","@known-defect — inventory sort dropdown is missing an accessible label","","2026-09-08","passed","2026-09-08","","Accessibility Audits","",""
"","385","@smoke — login page has no critical a11y violations","","2026-09-08","passed","2026-09-08","","Accessibility Audits","",""
"","950","@regression locked-out user sees specific error","","2026-09-08","passed","2026-09-08","","Login","",""
"","322","@regression modifies a JS bundle response to inject a custom header","","2026-09-08","passed","2026-09-08","","Network — cy.intercept() showcase (JS bundles)","",""
