"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","294","@regression sort A→Z lists products alphabetically","","2026-08-11","passed","2026-08-11","","Inventory","",""
"","403","@regression add then remove item removes cart badge","","2026-08-11","passed","2026-08-11","","Inventory","",""
"","22","@known-defect — inventory sort dropdown is missing an accessible label","","2026-08-11","passed","2026-08-11","","Accessibility Audits","",""
"","349","@regression modifies a JS bundle response to inject a custom header","","2026-08-11","passed","2026-08-11","","Network — cy.intercept() showcase (JS bundles)","",""
"","942","@regression locked-out user sees specific error","","2026-08-11","passed","2026-08-11","","Login","",""
"","325","@regression navigate to cart shows added item","","2026-08-11","passed","2026-08-11","","Inventory","",""
"","934","@regression valid credentials navigate to inventory","","2026-08-11","passed","2026-08-11","","Login","",""
"","394","@smoke — login page has no critical a11y violations","","2026-08-11","passed","2026-08-11","","Accessibility Audits","",""
"","457","@regression logout returns to login page","","2026-08-11","passed","2026-08-11","","Login","",""
"","938","@regression — inventory page has no critical a11y violations","","2026-08-11","passed","2026-08-11","","Accessibility Audits","",""
"","1","@regression — checkout step 1 meets performance budget","","2026-08-11","skipped","2026-08-11","","Performance Audits — Lighthouse","",""
"","594","@regression spies on initial page request and asserts 200","","2026-08-11","passed","2026-08-11","","Network — cy.intercept() showcase (shared session)","",""
"","259","@smoke add item to cart increments badge to 1","","2026-08-11","passed","2026-08-11","","Inventory","",""
"","823","@regression missing first name shows validation error","","2026-08-11","passed","2026-08-11","","Checkout","",""
"","258","@regression — checkout step 1 has no critical a11y violations","","2026-08-11","passed","2026-08-11","","Accessibility Audits","",""
"","1035","@smoke invalid password shows error message","","2026-08-11","passed","2026-08-11","","Login","",""
"","796","@regression stubs product images on inventory page with 404","","2026-08-11","passed","2026-08-11","","Network — cy.intercept() showcase (shared session)","",""
"","2","@regression — inventory page meets performance budget","","2026-08-11","skipped","2026-08-11","","Performance Audits — Lighthouse","",""
"","1102","@regression complete full checkout shows success confirmation","","2026-08-11","passed","2026-08-11","","Checkout","",""
"","207","@regression spies on JavaScript bundle requests during page load","","2026-08-11","passed","2026-08-11","","Network — cy.intercept() showcase (JS bundles)","",""
"","547","@regression cancel checkout returns to cart","","2026-08-11","passed","2026-08-11","","Checkout","",""
"","382","@smoke empty username shows validation error","","2026-08-11","passed","2026-08-11","","Login","",""
"","908","@regression missing last name shows validation error","","2026-08-11","passed","2026-08-11","","Checkout","",""
"","295","@regression sort price low→high lists cheapest first","","2026-08-11","passed","2026-08-11","","Inventory","",""
"","3","@regression — login page meets performance budget","","2026-08-11","skipped","2026-08-11","","Performance Audits — Lighthouse","",""
"","364","@regression — cart page has no critical a11y violations","","2026-08-11","passed","2026-08-11","","Accessibility Audits","",""
"","179","@smoke page loads all 6 products","","2026-08-11","passed","2026-08-11","","Inventory","",""
