"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","185","User endpoint returns correct data","","Thu Apr 30 07:29:47 UTC 2026","passed","Thu Apr 30 07:29:47 UTC 2026","","","",""
"","927","Failed login with invalid credentials","","Thu Apr 30 07:30:13 UTC 2026","passed","Thu Apr 30 07:30:13 UTC 2026","","","",""
"","55","Multiple endpoints return expected status codes -- @1.2 ","","Thu Apr 30 07:29:47 UTC 2026","passed","Thu Apr 30 07:29:47 UTC 2026","","","",""
"","55","Multiple endpoints return expected status codes -- @1.1 ","","Thu Apr 30 07:29:47 UTC 2026","passed","Thu Apr 30 07:29:47 UTC 2026","","","",""
"","6022","Multiple user types can access the dashboard -- @1.3 ","","Thu Apr 30 07:29:59 UTC 2026","passed","Thu Apr 30 07:30:05 UTC 2026","","","",""
"","59","Multiple endpoints return expected status codes -- @1.3 ","","Thu Apr 30 07:29:47 UTC 2026","passed","Thu Apr 30 07:29:47 UTC 2026","","","",""
"","1096","Cart persists multiple items","","Thu Apr 30 07:29:56 UTC 2026","passed","Thu Apr 30 07:29:57 UTC 2026","","","",""
"","998","Multiple user types can access the dashboard -- @1.2 ","","Thu Apr 30 07:29:58 UTC 2026","passed","Thu Apr 30 07:29:59 UTC 2026","","","",""
"","1069","XSS payload in login field is handled safely","","Thu Apr 30 07:30:23 UTC 2026","passed","Thu Apr 30 07:30:24 UTC 2026","","","",""
"","1714","Repeated failed logins do not lock out a valid user permanently","","Thu Apr 30 07:30:24 UTC 2026","passed","Thu Apr 30 07:30:26 UTC 2026","","","",""
"","1058","SQL injection attempt is safely rejected","","Thu Apr 30 07:30:22 UTC 2026","passed","Thu Apr 30 07:30:23 UTC 2026","","","",""
"","1562","User can logout from the dashboard","","Thu Apr 30 07:30:05 UTC 2026","passed","Thu Apr 30 07:30:06 UTC 2026","","","",""
"","163","Multiple endpoints return expected status codes -- @1.4 ","","Thu Apr 30 07:29:47 UTC 2026","passed","Thu Apr 30 07:29:48 UTC 2026","","","",""
"","59","Users list endpoint returns multiple records","","Thu Apr 30 07:29:47 UTC 2026","passed","Thu Apr 30 07:29:47 UTC 2026","","","",""
"","1050","Navigate to checkout after adding an item","","Thu Apr 30 07:30:10 UTC 2026","passed","Thu Apr 30 07:30:12 UTC 2026","","","",""
"","999","Successful login with valid credentials","","Thu Apr 30 07:30:12 UTC 2026","passed","Thu Apr 30 07:30:13 UTC 2026","","","",""
"","987","Login with multiple user types -- @1.2 ","","Thu Apr 30 07:30:14 UTC 2026","passed","Thu Apr 30 07:30:15 UTC 2026","","","",""
"","1","Security response headers are present","","Thu Apr 30 07:30:26 UTC 2026","skipped","Thu Apr 30 07:30:26 UTC 2026","","","",""
"","985","Multiple user types can access the dashboard -- @1.1 ","","Thu Apr 30 07:29:57 UTC 2026","passed","Thu Apr 30 07:29:58 UTC 2026","","","",""
"","977","Login with multiple user types -- @1.1 ","","Thu Apr 30 07:30:13 UTC 2026","passed","Thu Apr 30 07:30:14 UTC 2026","","","",""
"","1095","Add then remove an item","","Thu Apr 30 07:30:09 UTC 2026","passed","Thu Apr 30 07:30:10 UTC 2026","","","",""
"","953","Login with multiple user types -- @1.3 ","","Thu Apr 30 07:30:15 UTC 2026","passed","Thu Apr 30 07:30:16 UTC 2026","","","",""
"","1110","Add a single item to the cart","","Thu Apr 30 07:30:07 UTC 2026","passed","Thu Apr 30 07:30:08 UTC 2026","","","",""
"","8179","Cart reflects item added from inventory","","Thu Apr 30 07:29:48 UTC 2026","passed","Thu Apr 30 07:29:56 UTC 2026","","","",""
"","783","Direct URL access without login redirects to login page","","Thu Apr 30 07:30:06 UTC 2026","passed","Thu Apr 30 07:30:07 UTC 2026","","","",""
"","5980","Login with multiple user types -- @1.4 ","","Thu Apr 30 07:30:16 UTC 2026","passed","Thu Apr 30 07:30:22 UTC 2026","","","",""
"","1095","Add multiple items to the cart","","Thu Apr 30 07:30:08 UTC 2026","passed","Thu Apr 30 07:30:09 UTC 2026","","","",""
