"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Users list endpoint returns multiple records","","Wed May 13 07:52:25 UTC 2026","passed","Wed May 13 07:52:25 UTC 2026","","","",""
"","31","Multiple endpoints return expected status codes -- @1.4 ","","Wed May 13 07:52:25 UTC 2026","passed","Wed May 13 07:52:25 UTC 2026","","","",""
"","1022","Multiple user types can access the dashboard -- @1.1 ","","Wed May 13 07:52:28 UTC 2026","passed","Wed May 13 07:52:29 UTC 2026","","","",""
"","1087","XSS payload in login field is handled safely","","Wed May 13 07:52:55 UTC 2026","passed","Wed May 13 07:52:56 UTC 2026","","","",""
"","32","Multiple endpoints return expected status codes -- @1.2 ","","Wed May 13 07:52:25 UTC 2026","passed","Wed May 13 07:52:25 UTC 2026","","","",""
"","32","Multiple endpoints return expected status codes -- @1.1 ","","Wed May 13 07:52:25 UTC 2026","passed","Wed May 13 07:52:25 UTC 2026","","","",""
"","1150","Cart persists multiple items","","Wed May 13 07:52:27 UTC 2026","passed","Wed May 13 07:52:28 UTC 2026","","","",""
"","1091","Add then remove an item","","Wed May 13 07:52:41 UTC 2026","passed","Wed May 13 07:52:42 UTC 2026","","","",""
"","0","Security response headers are present","","Wed May 13 07:52:58 UTC 2026","skipped","Wed May 13 07:52:58 UTC 2026","","","",""
"","1134","Add multiple items to the cart","","Wed May 13 07:52:40 UTC 2026","passed","Wed May 13 07:52:41 UTC 2026","","","",""
"","701","Direct URL access without login redirects to login page","","Wed May 13 07:52:38 UTC 2026","passed","Wed May 13 07:52:39 UTC 2026","","","",""
"","1092","Add a single item to the cart","","Wed May 13 07:52:39 UTC 2026","passed","Wed May 13 07:52:40 UTC 2026","","","",""
"","989","Login with multiple user types -- @1.2 ","","Wed May 13 07:52:46 UTC 2026","passed","Wed May 13 07:52:47 UTC 2026","","","",""
"","1004","Multiple user types can access the dashboard -- @1.2 ","","Wed May 13 07:52:29 UTC 2026","passed","Wed May 13 07:52:30 UTC 2026","","","",""
"","1102","SQL injection attempt is safely rejected","","Wed May 13 07:52:54 UTC 2026","passed","Wed May 13 07:52:55 UTC 2026","","","",""
"","978","Login with multiple user types -- @1.1 ","","Wed May 13 07:52:45 UTC 2026","passed","Wed May 13 07:52:46 UTC 2026","","","",""
"","30","Multiple endpoints return expected status codes -- @1.3 ","","Wed May 13 07:52:25 UTC 2026","passed","Wed May 13 07:52:25 UTC 2026","","","",""
"","41","User endpoint returns correct data","","Wed May 13 07:52:25 UTC 2026","passed","Wed May 13 07:52:25 UTC 2026","","","",""
"","1896","Repeated failed logins do not lock out a valid user permanently","","Wed May 13 07:52:56 UTC 2026","passed","Wed May 13 07:52:58 UTC 2026","","","",""
"","1014","Successful login with valid credentials","","Wed May 13 07:52:43 UTC 2026","passed","Wed May 13 07:52:44 UTC 2026","","","",""
"","957","Failed login with invalid credentials","","Wed May 13 07:52:44 UTC 2026","passed","Wed May 13 07:52:45 UTC 2026","","","",""
"","6042","Multiple user types can access the dashboard -- @1.3 ","","Wed May 13 07:52:30 UTC 2026","passed","Wed May 13 07:52:37 UTC 2026","","","",""
"","1095","Navigate to checkout after adding an item","","Wed May 13 07:52:42 UTC 2026","passed","Wed May 13 07:52:43 UTC 2026","","","",""
"","1629","User can logout from the dashboard","","Wed May 13 07:52:37 UTC 2026","passed","Wed May 13 07:52:38 UTC 2026","","","",""
"","6023","Login with multiple user types -- @1.4 ","","Wed May 13 07:52:48 UTC 2026","passed","Wed May 13 07:52:54 UTC 2026","","","",""
"","968","Login with multiple user types -- @1.3 ","","Wed May 13 07:52:47 UTC 2026","passed","Wed May 13 07:52:48 UTC 2026","","","",""
"","1980","Cart reflects item added from inventory","","Wed May 13 07:52:25 UTC 2026","passed","Wed May 13 07:52:27 UTC 2026","","","",""
